127.0.0.1 - - [01/Apr/2016:09:26:00 +0800] "GET / HTTP/1.1" 200 11418
127.0.0.1 - - [01/Apr/2016:09:46:40 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 302 -
127.0.0.1 - - [01/Apr/2016:09:46:40 +0800] "GET /wxbsite/wp HTTP/1.1" 200 5280
127.0.0.1 - - [01/Apr/2016:09:46:45 +0800] "GET /wxbsite/wcp/index?gid=25329136 HTTP/1.1" 200 4651
127.0.0.1 - - [01/Apr/2016:09:46:51 +0800] "GET /wxbsite/buy/1/?gid=25329136 HTTP/1.1" 302 -
127.0.0.1 - - [01/Apr/2016:09:46:51 +0800] "GET /wxbsite/wp?gid=25329136&reqPath=/wxbsite/buy/1/ HTTP/1.1" 200 5303
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "POST /wxbsite/wp?gid=25329136&reqPath=/wxbsite/buy/1/&flag=prod HTTP/1.1" 200 57
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/buy/1/MjUzMjkxMzYtMDA1NzI2MTU= HTTP/1.1" 200 19057
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/wxb/script/fastclick.js HTTP/1.1" 200 21108
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/wxb/css/buy.css HTTP/1.1" 200 18748
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/wxb/script/base_H5.js HTTP/1.1" 200 30816
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/wxb/images/tokenpng.png HTTP/1.1" 200 23120
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/index/captcha HTTP/1.1" 200 1778
127.0.0.1 - - [01/Apr/2016:09:46:53 +0800] "GET /wxbsite/wxb/script/address.js HTTP/1.1" 200 52865
127.0.0.1 - - [01/Apr/2016:09:46:54 +0800] "GET /wxbsite//imageFolder/20160312/25329136_1.jpg HTTP/1.1" 200 845941
127.0.0.1 - - [01/Apr/2016:09:47:08 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:09:47:11 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:09:47:11 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:09:47:29 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:09:47:29 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:09:47:29 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:09:47:38 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:09:47:38 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:09:47:38 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:09:47:44 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:09:47:44 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:09:47:49 +0800] "GET /wxbsite/wch/list HTTP/1.1" 200 5690
127.0.0.1 - - [01/Apr/2016:09:47:49 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:09:47:51 +0800] "GET /wxbsite/wv/link HTTP/1.1" 200 3703
127.0.0.1 - - [01/Apr/2016:09:47:51 +0800] "GET /wxbsite/index/barcode?qtext=http://localhost/wxbsite/wreg?v=v92i HTTP/1.1" 200 28456
127.0.0.1 - - [01/Apr/2016:09:47:56 +0800] "GET /wxbsite/wo/list HTTP/1.1" 200 10056
127.0.0.1 - - [01/Apr/2016:09:47:56 +0800] "GET /wxbsite/wo/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:09:47:56 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:09:48:01 +0800] "GET /wxbsite/wcp/list HTTP/1.1" 200 6105
127.0.0.1 - - [01/Apr/2016:09:48:04 +0800] "GET /wxbsite/whome HTTP/1.1" 200 4382
127.0.0.1 - - [01/Apr/2016:09:48:09 +0800] "GET /wxbsite/wcp/list HTTP/1.1" 200 6105
127.0.0.1 - - [01/Apr/2016:09:53:27 +0800] "GET /wxbsite/wxb/images/indexbanner_2.jpg HTTP/1.1" 200 181060
127.0.0.1 - - [01/Apr/2016:10:15:53 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:15:57 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:15:57 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:05 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:05 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:05 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:06 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:06 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:08 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:08 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:09 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:09 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:09 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:10 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:10 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:11 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:11 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:11 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:11 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:11 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:15 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:15 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:16 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:16 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:16 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:17 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:17 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:17 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:17 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:17 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:18 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:18 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:18 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:16:21 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:16:21 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:31 +0800] "GET /wxbsite/wgp/myGroup?pager.offset=6 HTTP/1.1" 200 11123
127.0.0.1 - - [01/Apr/2016:10:16:31 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:34 +0800] "GET /wxbsite/wgp/myGroup?pager.offset=0 HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:16:34 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:35 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:16:37 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:16:37 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:38 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:38 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:38 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:39 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:39 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:44 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:16:45 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:16:45 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:51 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:16:51 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:51 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:16:52 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:16:52 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:16:54 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:16:55 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:16:56 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:09 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:17:22 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:17:22 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:22 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:17:27 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:17:27 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:29 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:17:32 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:17:32 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:51 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:17:51 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:52 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:17:53 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:53 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:17:54 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:17:54 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:56 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:17:56 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:17:56 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:17:58 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:17:58 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:00 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:18:00 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:00 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:18:01 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:18:01 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:02 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:18:02 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:02 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:18:03 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:18:03 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:04 +0800] "GET /wxbsite/wgp/allGroup HTTP/1.1" 200 4571
127.0.0.1 - - [01/Apr/2016:10:18:04 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:04 +0800] "GET /wxbsite/wap/css/images/jd_icon.png HTTP/1.1" 404 5804
127.0.0.1 - - [01/Apr/2016:10:18:05 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 4654
127.0.0.1 - - [01/Apr/2016:10:18:05 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
127.0.0.1 - - [01/Apr/2016:10:18:07 +0800] "GET /wxbsite/wgp/list HTTP/1.1" 200 6284
127.0.0.1 - - [01/Apr/2016:10:18:09 +0800] "GET /wxbsite/wgp/myGroup HTTP/1.1" 200 11126
127.0.0.1 - - [01/Apr/2016:10:18:09 +0800] "GET /wxbsite/wgp/ajax.js HTTP/1.1" 200 -
